"PROT","HOLD","FEAT","IMP","value","sd"
"PA","H9N2","CTDt",0,0.99006168112771,0.00466345161280465
"PA","H9N2","triad",0,0.991919865333756,0.0028577641827457
"PA","H9N2","pseaac",0,0.984623271325593,0.00312875947522626
"PB1","H10N7","two_mer",0.9591,0.992084105878337,0.00242858844882553
"PB1","H10N7","CTDc",0,0.976795849993062,0.00296266825545911
"PB1","H10N7","CTDd",0,0.985759376750725,0.00352392580927438
"PB1","H10N7","CTDt",0,0.98676561396387,0.00193927773982141
"PB1","H10N7","triad",0.0409,0.99134625532285,0.00259781020304653
"PB1","H10N7","pseaac",0,0.979791922768022,0.00471645680238764
"PB1","H16N3","two_mer",0.7949,0.991511854923148,0.00262382258462516
"PB1","H16N3","CTDc",0,0.975747231530024,0.00166084012601363
"PB1","H16N3","CTDd",0,0.985720960735442,0.00296923297147312
"PB1","H16N3","CTDt",0,0.986976414996989,0.00188804418989198
"PB1","H16N3","triad",0.2051,0.990909467412305,0.00353800998341929
"PB1","H16N3","pseaac",0,0.97902383883855,0.00193598268855211
"PB1","H17N10","two_mer",0.6628,0.992281677078414,0.00289224328790027
"PB1","H17N10","CTDc",0,0.976293230554575,0.00158543017042745
"PB1","H17N10","CTDd",0,0.98628777597797,0.00341145946969552
"PB1","H17N10","CTDt",0.0019,0.987270528245513,0.00230761028780348
"PB1","H17N10","triad",0.3209,0.991299977102102,0.0038076498557817
"PB1","H17N10","pseaac",0.0144,0.978810156917147,0.00303043584181407
"PB1","H18N11","two_mer",0.8518,0.991915945962924,0.000997592492046207
"PB1","H18N11","CTDc",0,0.97553449276866,0.00322651869203276
"PB1","H18N11","CTDd",0,0.986047755036169,0.00287070271691315
"PB1","H18N11","CTDt",0,0.98760077233901,0.00187790314282723
"PB1","H18N11","triad",0.1482,0.99169127920115,0.000781578501920699
"PB1","H18N11","pseaac",0,0.979233070994701,0.00480913620025485
"PB1","H1N1","two_mer",0.6953,0.986358854782178,0.00501596108599142
"PB1","H1N1","CTDc",0,0.963223984108803,0.00657294004423458
"PB1","H1N1","CTDd",0,0.977868681095509,0.00752878792391497
"PB1","H1N1","CTDt",0,0.979535560817578,0.00665494615831656
"PB1","H1N1","triad",0.3047,0.98483418706356,0.00453273430114779
"PB1","H1N1","pseaac",0,0.966188453278718,0.0064643896626195
"PB1","H1N2","two_mer",0.9491,0.991458239180705,0.00232354930488479
"PB1","H1N2","CTDc",0,0.976502762937664,0.00333761904966687
"PB1","H1N2","CTDd",0,0.985296682098675,0.00282376420567947
"PB1","H1N2","CTDt",0,0.986739703617337,0.00310204924565033
"PB1","H1N2","triad",0.0509,0.990307300745398,0.00330079293780438
"PB1","H1N2","pseaac",0,0.979192385444774,0.00302108752563245
"PB1","H3N2","two_mer",0.9304,0.991049254268261,0.00454051572141806
"PB1","H3N2","CTDc",0,0.977707504508218,0.00397596371223276
"PB1","H3N2","CTDd",0,0.985293285589459,0.00342509736829925
"PB1","H3N2","CTDt",0,0.986477237587266,0.00389631441711652
"PB1","H3N2","triad",0.0696,0.989981279401805,0.00538728738930415
"PB1","H3N2","pseaac",0,0.980316539176754,0.00500228315562071
"PB1","H3N6","two_mer",0.7146,0.992184980734896,0.00189000304898786
"PB1","H3N6","CTDc",4e-04,0.976494488648637,0.00149043003625778
"PB1","H3N6","CTDd",0,0.986240157762996,0.00238384477502106
"PB1","H3N6","CTDt",0.004,0.987715523072592,0.00288317186140999
"PB1","H3N6","triad",0.2665,0.99158226047194,0.00146923644265398
"PB1","H3N6","pseaac",0.0144,0.979286260244685,0.00295078636033693
"PB1","H3N8","two_mer",0.5986,0.991539429413144,0.00270290880773466
"PB1","H3N8","CTDc",0.0051,0.975981407464458,0.00224468408549261
"PB1","H3N8","CTDd",0.0059,0.985880330233968,0.00354780098482426
"PB1","H3N8","CTDt",0.0298,0.987853558375539,0.00219363608280064
"PB1","H3N8","triad",0.3376,0.991178423903381,0.00319931135353151
"PB1","H3N8","pseaac",0.023,0.978424778559057,0.00484642899155691
"PB1","H4N2","two_mer",0.9969,0.991527046455786,0.00222822562596528
"PB1","H4N2","CTDc",0,0.977228764861363,0.00478338904631393
"PB1","H4N2","CTDd",0,0.985514827917335,0.00307543028281255
"PB1","H4N2","CTDt",0,0.987206676877141,0.00297405171227673
"PB1","H4N2","triad",0.0031,0.990757144032327,0.00209817593696866
"PB1","H4N2","pseaac",0,0.979720532767529,0.00495550102195767
"PB1","H4N6","two_mer",0.8211,0.992097361002178,0.001154031421711
"PB1","H4N6","CTDc",0,0.975896450188015,0.00320733887851285
"PB1","H4N6","CTDd",0,0.985766805003202,0.0020770646865098
"PB1","H4N6","CTDt",0,0.986610543276864,0.00227793537876729
"PB1","H4N6","triad",0.1636,0.991633290481532,0.0011573268677241
"PB1","H4N6","pseaac",0.0153,0.979735625899072,0.00322340638645742
"PB1","H5N1","two_mer",0.8042,0.993356685621515,0.00468062779963943
"PB1","H5N1","CTDc",0,0.97809721462546,0.00537270997142114
"PB1","H5N1","CTDd",0,0.987541977969344,0.00409665078651461
"PB1","H5N1","CTDt",0,0.988552016116827,0.00475820882987451
"PB1","H5N1","triad",0.1958,0.993328944489535,0.00403299183705026
"PB1","H5N1","pseaac",0,0.980048463605116,0.00544176676747289
"PB1","H5N2","two_mer",0.661,0.992017136510411,0.002279435388184
"PB1","H5N2","CTDc",2e-04,0.974791418245269,0.0054038363989472
"PB1","H5N2","CTDd",0,0.985768558140751,0.00397192279082915
"PB1","H5N2","CTDt",0.011,0.987342982297184,0.00219047706179628
"PB1","H5N2","triad",0.3146,0.992179116470329,0.00231504789947268
"PB1","H5N2","pseaac",0.0131,0.978142241618959,0.00657763115208907
"PB1","H5N3","two_mer",0.8372,0.992292405488912,0.000509849006738216
"PB1","H5N3","CTDc",0,0.976180703112798,0.0042267118954202
"PB1","H5N3","CTDd",0,0.986022584256188,0.00260962169647657
"PB1","H5N3","CTDt",0,0.987419160389214,0.00240364095057638
"PB1","H5N3","triad",0.1469,0.991839230944076,0.000755621372919271
"PB1","H5N3","pseaac",0.0159,0.979324227387664,0.00509735503782483
"PB1","H5N5","two_mer",0.6385,0.991824862339144,0.00397693516243465
"PB1","H5N5","CTDc",0,0.97663142403496,0.00607136386380281
"PB1","H5N5","CTDd",0,0.986255772263273,0.00387197132059364
"PB1","H5N5","CTDt",0,0.987052960044401,0.00534393884046705
"PB1","H5N5","triad",0.3492,0.991269330427656,0.00363436434704645
"PB1","H5N5","pseaac",0.0123,0.979284676815652,0.00508328286789657
"PB1","H5N6","two_mer",0.8528,0.991422035404031,0.00261632651306222
"PB1","H5N6","CTDc",0,0.975615449599819,0.00617396622245181
"PB1","H5N6","CTDd",0,0.984897120915008,0.00421923829272144
"PB1","H5N6","CTDt",0,0.986077110623468,0.00365265217204035
"PB1","H5N6","triad",0.1472,0.99076116621291,0.00222139238839393
"PB1","H5N6","pseaac",0,0.97830120992745,0.00532228060249636
"PB1","H5N8","two_mer",0.8823,0.991873683435967,0.0050521581688866
"PB1","H5N8","CTDc",0,0.975873601813187,0.00700641879684635
"PB1","H5N8","CTDd",0,0.9856579120212,0.00826907871973519
"PB1","H5N8","CTDt",0,0.986925224588985,0.00504548371486484
"PB1","H5N8","triad",0.1177,0.99083200208693,0.00531209686895246
"PB1","H5N8","pseaac",0,0.978900094494596,0.00630579178643184
"PB1","H6N1","two_mer",0.9072,0.991964247426957,0.00316094468126387
"PB1","H6N1","CTDc",0,0.976392940202839,0.00434222729375749
"PB1","H6N1","CTDd",0,0.985726678975524,0.00455718160864183
"PB1","H6N1","CTDt",0,0.986506027765119,0.00351995733784809
"PB1","H6N1","triad",0.0796,0.991599690700425,0.00291201652909683
"PB1","H6N1","pseaac",0.0132,0.979882999101905,0.00496243284361457
"PB1","H6N2","two_mer",0.8899,0.991890212121592,0.00178649968067776
"PB1","H6N2","CTDc",0,0.975891070091277,0.00356468617862202
"PB1","H6N2","CTDd",0,0.986091205388423,0.000878858296364047
"PB1","H6N2","CTDt",0,0.98725224864907,0.00225366686005348
"PB1","H6N2","triad",0.1101,0.991333419308205,0.00149096184142549
"PB1","H6N2","pseaac",0,0.978950922396432,0.0018010976429394
"PB1","H6N6","two_mer",0.9662,0.992506497531243,0.00371139123098996
"PB1","H6N6","CTDc",0,0.976753685556441,0.00369246412972919
"PB1","H6N6","CTDd",0,0.986730677794081,0.00465656519852805
"PB1","H6N6","CTDt",0,0.98768588923772,0.00407414724588705
"PB1","H6N6","triad",0.0338,0.99146987131166,0.0027381947344073
"PB1","H6N6","pseaac",0,0.979374148196792,0.00416424960403165
"PB1","H7N1","two_mer",0.6981,0.991860150756533,0.00417339659389631
"PB1","H7N1","CTDc",0,0.975934426449238,0.00618423711934216
"PB1","H7N1","CTDd",0,0.986023339824046,0.00589532384957401
"PB1","H7N1","CTDt",0,0.987063761530475,0.00465432430326707
"PB1","H7N1","triad",0.2885,0.991213169677697,0.0048235976465497
"PB1","H7N1","pseaac",0.0134,0.978728656067562,0.00642408177664714
"PB1","H7N3","two_mer",0.9019,0.991791811891405,0.00301330566829887
"PB1","H7N3","CTDc",0,0.97523321536954,0.00535849644981527
"PB1","H7N3","CTDd",0,0.98536541921925,0.00307647535491505
"PB1","H7N3","CTDt",0,0.98694021517322,0.00320765266719109
"PB1","H7N3","triad",0.0981,0.991199052970188,0.00335742584515112
"PB1","H7N3","pseaac",0,0.978389415418871,0.00613460577598052
"PB1","H7N7","two_mer",0.7807,0.991532657829457,0.00417223662135305
"PB1","H7N7","CTDc",0,0.976168827673125,0.00814211952448333
"PB1","H7N7","CTDd",0,0.985947892573141,0.00511635293857072
"PB1","H7N7","CTDt",0,0.986456901911486,0.00369686526111105
"PB1","H7N7","triad",0.206,0.99124118676146,0.00425971088939433
"PB1","H7N7","pseaac",0.0133,0.978838887428292,0.00587372089592531
"PB1","H7N9","two_mer",0.4969,0.992059836003283,0.00332827220104522
"PB1","H7N9","CTDc",0.0047,0.976387508516302,0.00570103232234422
"PB1","H7N9","CTDd",0.0041,0.985937591049861,0.00475893622603947
"PB1","H7N9","CTDt",0.0156,0.987328082479061,0.00489888646219957
"PB1","H7N9","triad",0.4602,0.991376477958769,0.00345224121308247
"PB1","H7N9","pseaac",0.0185,0.978543248748488,0.00631359536535073
"PB1","H9N2","two_mer",0.6203,0.992641251839343,0.00272417336442943
"PB1","H9N2","CTDc",0.002,0.979650414530942,0.00417843724622753
"PB1","H9N2","CTDd",0.0088,0.986908215171979,0.00356880035216964
"PB1","H9N2","CTDt",0.0174,0.9883026409602,0.00332274053795788
"PB1","H9N2","triad",0.3358,0.992181534582498,0.00381127219530299
"PB1","H9N2","pseaac",0.0158,0.981849837511838,0.00350765321676094
"PB2","H10N7","two_mer",1,0.993411142913947,0.00149026705791397
"PB2","H10N7","CTDc",0,0.978750056976884,0.00295686707621232
"PB2","H10N7","CTDd",0,0.987623803548018,0.002834312400369
"PB2","H10N7","CTDt",0,0.986572179903952,0.00339152285669401
"PB2","H10N7","triad",0,0.992204490825084,0.00271750246457077
"PB2","H10N7","pseaac",0,0.983098075349177,0.00387791099796741
"PB2","H16N3","two_mer",1,0.993189876741973,0.00128868216646021
"PB2","H16N3","CTDc",0,0.978167675099586,0.00519813107108891
"PB2","H16N3","CTDd",0,0.98736859295589,0.0016385345175735
"PB2","H16N3","CTDt",0,0.985798476191396,0.00142396656290332
"PB2","H16N3","triad",0,0.991918144811873,0.00134817651009452
"PB2","H16N3","pseaac",0,0.981354413489685,0.0049135194866861
"PB2","H17N10","two_mer",1,0.993562094502085,0.00201580706969222
"PB2","H17N10","CTDc",0,0.978217756144608,0.0030594126368215
"PB2","H17N10","CTDd",0,0.98768674778735,0.00222769195498572
"PB2","H17N10","CTDt",0,0.986257440568932,0.00306773489560359
"PB2","H17N10","triad",0,0.992353259953418,0.00220814036787192
"PB2","H17N10","pseaac",0,0.98211026093688,0.00388260901073994
"PB2","H18N11","two_mer",1,0.992692824767578,0.00283009215911131
"PB2","H18N11","CTDc",0,0.976997334897409,0.00278456914314343
"PB2","H18N11","CTDd",0,0.986232993994472,0.00185532514592093
"PB2","H18N11","CTDt",0,0.985307437663628,0.00358790779168305
"PB2","H18N11","triad",0,0.991236267400874,0.00215561058494022
"PB2","H18N11","pseaac",0,0.980520062935238,0.00377106947386656
"PB2","H1N1","two_mer",0.6301,0.987165128822274,0.00519417408764677
"PB2","H1N1","CTDc",0.0262,0.969354703330003,0.00626608844503646
"PB2","H1N1","CTDd",0.0633,0.979478919436246,0.00689407592426461
"PB2","H1N1","CTDt",0.0585,0.979167858216533,0.00425340852699923
"PB2","H1N1","triad",0.222,0.985762375457248,0.00498262518134767
"PB2","H1N1","pseaac",0,0.971643796822086,0.00530344168521941
"PB2","H1N2","two_mer",1,0.992891867111348,0.00324779518396352
"PB2","H1N2","CTDc",0,0.978208629812512,0.00643091605323285
"PB2","H1N2","CTDd",0,0.986282909896687,0.00624468389212502
"PB2","H1N2","CTDt",0,0.98528543444553,0.00531530739049185
"PB2","H1N2","triad",0,0.991507706169638,0.00328132876790564
"PB2","H1N2","pseaac",0,0.981385795888615,0.00533586696787027
"PB2","H3N2","two_mer",1,0.992716135316551,0.00333090347547253
"PB2","H3N2","CTDc",0,0.977012677309767,0.00774117140462148
"PB2","H3N2","CTDd",0,0.986934612712513,0.00414033273587729
"PB2","H3N2","CTDt",0,0.984984904350662,0.00407791634583991
"PB2","H3N2","triad",0,0.991363130071717,0.00272804646825914
"PB2","H3N2","pseaac",0,0.981594467029227,0.00702936122157216
"PB2","H3N6","two_mer",1,0.993728770317257,0.00204244117555848
"PB2","H3N6","CTDc",0,0.978439727644543,0.00325177200290325
"PB2","H3N6","CTDd",0,0.987790915512291,0.002298138443087
"PB2","H3N6","CTDt",0,0.986165716254037,0.00283609086033401
"PB2","H3N6","triad",0,0.992010131162692,0.00247222481116965
"PB2","H3N6","pseaac",0,0.981797141163597,0.00216664018427756
"PB2","H3N8","two_mer",1,0.993509875164889,0.00327880357262476
"PB2","H3N8","CTDc",0,0.978405574490728,0.00289175017181293
"PB2","H3N8","CTDd",0,0.987186331917626,0.00450895052103858
"PB2","H3N8","CTDt",0,0.985987553491418,0.00442810909153136
"PB2","H3N8","triad",0,0.99204666823874,0.00424309460651918
"PB2","H3N8","pseaac",0,0.982629181907083,0.00493004373035839
"PB2","H4N2","two_mer",1,0.992622041345876,0.00357600784042796
"PB2","H4N2","CTDc",0,0.977209198655103,0.00235209016895323
"PB2","H4N2","CTDd",0,0.986259128653236,0.00482864501537991
"PB2","H4N2","CTDt",0,0.98535335928851,0.00290695536967171
"PB2","H4N2","triad",0,0.991641026312818,0.00361302028666342
"PB2","H4N2","pseaac",0,0.981377091242627,0.00297254962748945
"PB2","H4N6","two_mer",0.847,0.993259609897037,0.00200606379681167
"PB2","H4N6","CTDc",0.0093,0.977702756252557,0.00344615931155388
"PB2","H4N6","CTDd",0.0081,0.987051937680917,0.00263364098549266
"PB2","H4N6","CTDt",0.0113,0.986185565051663,0.00332581596049951
"PB2","H4N6","triad",0.1157,0.992098681876027,0.00212329303807714
"PB2","H4N6","pseaac",0.0086,0.982335941605342,0.00634421199387769
"PB2","H5N1","two_mer",0.9027,0.994588058956651,0.00408268682705954
"PB2","H5N1","CTDc",0,0.979721353032078,0.00372162767163895
"PB2","H5N1","CTDd",0,0.98773430008424,0.00464920236979423
"PB2","H5N1","CTDt",0.0022,0.98644558517564,0.00464483982193425
"PB2","H5N1","triad",0.0776,0.993083499306478,0.00355625418544387
"PB2","H5N1","pseaac",0.0176,0.982977168681835,0.00395771991145365
"PB2","H5N2","two_mer",1,0.99219536649879,0.00406642205764488
"PB2","H5N2","CTDc",0,0.97594029545886,0.00302490799009233
"PB2","H5N2","CTDd",0,0.986068905181927,0.00391016113780296
"PB2","H5N2","CTDt",0,0.984500044480265,0.00412932534728142
"PB2","H5N2","triad",0,0.990795726696758,0.00390610176245444
"PB2","H5N2","pseaac",0,0.979608724179883,0.0048972743095411
"PB2","H5N3","two_mer",1,0.993277935151868,0.000728924076392744
"PB2","H5N3","CTDc",0,0.977297989881173,0.00396308850443376
"PB2","H5N3","CTDd",0,0.987067347045164,0.00173497277283218
"PB2","H5N3","CTDt",0,0.985295768473418,0.00275237419705683
"PB2","H5N3","triad",0,0.991995585970234,0.00254595481526801
"PB2","H5N3","pseaac",0,0.981153734232893,0.00483658439713367
"PB2","H5N5","two_mer",1,0.993063013059611,0.00314609365217063
"PB2","H5N5","CTDc",0,0.978042875120437,0.00407088945329398
"PB2","H5N5","CTDd",0,0.986851454248935,0.0028511338104965
"PB2","H5N5","CTDt",0,0.985775965992257,0.00443857762795939
"PB2","H5N5","triad",0,0.991761029177844,0.00241282947036745
"PB2","H5N5","pseaac",0,0.98150231931524,0.00396287799744697
"PB2","H5N6","two_mer",1,0.992572061998983,0.00244747690977147
"PB2","H5N6","CTDc",0,0.976886433558559,0.00375785098088915
"PB2","H5N6","CTDd",0,0.986761084382643,0.00326598681027574
"PB2","H5N6","CTDt",0,0.985199235366495,0.00317804515539257
"PB2","H5N6","triad",0,0.991702232099629,0.0023292299756759
"PB2","H5N6","pseaac",0,0.980727635336777,0.00364566686986618
"PB2","H5N8","two_mer",1,0.993515610437155,0.00418778535986081
"PB2","H5N8","CTDc",0,0.978466924868341,0.00427321875525775
"PB2","H5N8","CTDd",0,0.987722861501488,0.00380458162194558
"PB2","H5N8","CTDt",0,0.986089806718969,0.00495085656739893
"PB2","H5N8","triad",0,0.992548505877728,0.00421388522844148
"PB2","H5N8","pseaac",0,0.982206944501353,0.00442766315254738
"PB2","H6N1","two_mer",1,0.992427860272455,0.00389125297190596
"PB2","H6N1","CTDc",0,0.978187407364674,0.00717837350332253
"PB2","H6N1","CTDd",0,0.98704992478999,0.00549618957111286
"PB2","H6N1","CTDt",0,0.985904332841125,0.00525232059131291
"PB2","H6N1","triad",0,0.991013268389225,0.0037355065359128
"PB2","H6N1","pseaac",0,0.982021157657041,0.00853344578540807
"PB2","H6N2","two_mer",1,0.993495786517388,0.002565340735624
"PB2","H6N2","CTDc",0,0.97912834941155,0.00475723696568642
"PB2","H6N2","CTDd",0,0.987407259050745,0.00379736172446634
"PB2","H6N2","CTDt",0,0.985989979543243,0.00354005180238906
"PB2","H6N2","triad",0,0.99232097957971,0.00270546208741985
"PB2","H6N2","pseaac",0,0.981992095637404,0.00209407124349595
"PB2","H6N6","two_mer",1,0.993928175239148,0.00293644811657049
"PB2","H6N6","CTDc",0,0.978087315039988,0.00354968056428911
"PB2","H6N6","CTDd",0,0.987219292702454,0.00295377028290361
"PB2","H6N6","CTDt",0,0.9857911609021,0.00294533602451413
"PB2","H6N6","triad",0,0.992452649076108,0.0028856443182436
"PB2","H6N6","pseaac",0,0.981886922255807,0.00363616466642252
"PB2","H7N1","two_mer",1,0.992829594240424,0.00370684761826139
"PB2","H7N1","CTDc",0,0.977822779822885,0.00328061732190574
"PB2","H7N1","CTDd",0,0.987022614298884,0.00387360757780887
"PB2","H7N1","CTDt",0,0.98606656307907,0.0032667259736787
"PB2","H7N1","triad",0,0.991591577006512,0.00382790354680605
"PB2","H7N1","pseaac",0,0.981389786339766,0.00341353059932756
"PB2","H7N3","two_mer",1,0.993119902857968,0.00201165657141562
"PB2","H7N3","CTDc",0,0.976706267739225,0.00247294451277373
"PB2","H7N3","CTDd",0,0.987061610993364,0.00176316646229842
"PB2","H7N3","CTDt",0,0.984926849786992,0.00241937421107801
"PB2","H7N3","triad",0,0.991316816002006,0.00228949424318997
"PB2","H7N3","pseaac",0,0.980572667088835,0.00332533335401259
"PB2","H7N7","two_mer",1,0.993424918324861,0.00162143575668393
"PB2","H7N7","CTDc",0,0.978023101701937,0.00452902039240104
"PB2","H7N7","CTDd",0,0.986679970861193,0.00384702792955781
"PB2","H7N7","CTDt",0,0.985848541857197,0.00385990715378051
"PB2","H7N7","triad",0,0.991473315403999,0.00264390354418861
"PB2","H7N7","pseaac",0,0.981635775418853,0.00215175082061182
"PB2","H7N9","two_mer",1,0.993347976143219,0.00249874105751953
"PB2","H7N9","CTDc",0,0.978141610094381,0.00359971305985669
"PB2","H7N9","CTDd",0,0.987428694476494,0.00123999806524261
"PB2","H7N9","CTDt",0,0.986425709434546,0.00209804036661056
"PB2","H7N9","triad",0,0.992409840813371,0.00297537958836063
"PB2","H7N9","pseaac",0,0.981974778791906,0.00259043517536813
"PB2","H9N2","two_mer",1,0.993759823562941,0.00185836465590312
"PB2","H9N2","CTDc",0,0.98049580406863,0.00387413093196634
"PB2","H9N2","CTDd",0,0.988597063322251,0.00269321067991088
"PB2","H9N2","CTDt",0,0.98696355551509,0.00411395436574165
"PB2","H9N2","triad",0,0.992443787702683,0.00235464387818643
"PB2","H9N2","pseaac",0,0.983893067472066,0.00479006014803081
