,var,AUC_loss
529,DPC_KD.na,-5.72E-06
498,DPC_HN.na,-6.07E-06
186,CTriad_g4.g6.g4.na,-6.51E-06
433,DPC_EH.na,-6.88E-06
93,CTriad_g2.g7.g2.na,-7.06E-06
570,DPC_ME.na,-7.23E-06
222,CTriad_g5.g4.g5.na,-7.85E-06
737,DPC_WM.na,-7.89E-06
475,DPC_GK.na,-8.15E-06
634,DPC_QI.na,-8.40E-06
465,DPC_FW.na,-8.41E-06
91,CTriad_g2.g6.g7.na,-8.49E-06
287,CTriad_g6.g6.g7.na,-8.69E-06
997,CTDD_solventaccess.3.residue25.na,-9.72E-06
307,CTriad_g7.g2.g6.na,-1.03E-05
283,CTriad_g6.g6.g3.na,-1.03E-05
746,DPC_WY.na,-1.10E-05
766,DPC_YY.na,-1.13E-05
563,DPC_LT.na,-1.14E-05
110,CTriad_g3.g2.g5.na,-1.28E-05
258,CTriad_g6.g2.g6.na,-1.30E-05
596,DPC_NL.na,-1.40E-05
168,CTriad_g4.g3.g7.na,-1.47E-05
787,CTDC_hydrophobicity_FASG890101.G3.na,-1.73E-05
7,CTriad_g1.g1.g7.na,-1.77E-05
464,DPC_FV.na,-1.83E-05
898,CTDD_hydrophobicity_FASG890101.1.residue50.na,-1.86E-05
391,DPC_CF.na,-1.86E-05
1006,CTDT_hydrophobicity_ARGP820101.Tr2332.na,-1.87E-05
926,CTDD_polarity.1.residue0.na,-1.87E-05
308,CTriad_g7.g2.g7.na,-1.88E-05
326,CTriad_g7.g5.g4.na,-1.92E-05
819,CTDD_hydrophobicity_PRAM900101.3.residue75.na,-2.03E-05
36,CTriad_g1.g6.g1.na,-2.06E-05
230,CTriad_g5.g5.g6.na,-2.09E-05
320,CTriad_g7.g4.g5.na,-2.12E-05
229,CTriad_g5.g5.g5.na,-2.14E-05
420,DPC_DQ.na,-2.19E-05
45,CTriad_g1.g7.g3.na,-2.21E-05
834,CTDD_hydrophobicity_ARGP820101.3.residue75.na,-2.23E-05
52,CTriad_g2.g1.g3.na,-2.28E-05
394,DPC_CI.na,-2.33E-05
586,DPC_MY.na,-2.33E-05
693,DPC_TH.na,-2.45E-05
454,DPC_FI.na,-2.45E-05
212,CTriad_g5.g3.g2.na,-2.47E-05
313,CTriad_g7.g3.g5.na,-2.48E-05
238,CTriad_g5.g6.g7.na,-2.49E-05
462,DPC_FS.na,-2.53E-05
444,DPC_EV.na,-2.55E-05
951,CTDD_polarizability.3.residue0.na,-2.57E-05
955,CTDD_polarizability.3.residue100.na,-2.59E-05
316,CTriad_g7.g4.g1.na,-2.60E-05
916,CTDD_normwaalsvolume.2.residue0.na,-2.66E-05
84,CTriad_g2.g5.g7.na,-2.72E-05
370,DPC_AE.na,-2.77E-05
442,DPC_ES.na,-2.80E-05
227,CTriad_g5.g5.g3.na,-2.81E-05
873,CTDD_hydrophobicity_CASG920101.2.residue50.na,-2.89E-05
648,DPC_RC.na,-2.90E-05
392,DPC_CG.na,-2.95E-05
99,CTriad_g3.g1.g1.na,-2.97E-05
532,DPC_KG.na,-2.97E-05
310,CTriad_g7.g3.g2.na,-3.05E-05
371,DPC_AF.na,-3.08E-05
332,CTriad_g7.g6.g3.na,-3.16E-05
568,DPC_MC.na,-3.17E-05
15,CTriad_g1.g3.g1.na,-3.26E-05
81,CTriad_g2.g5.g4.na,-3.27E-05
879,CTDD_hydrophobicity_CASG920101.3.residue75.na,-3.36E-05
114,CTriad_g3.g3.g2.na,-3.39E-05
240,CTriad_g5.g7.g2.na,-3.57E-05
930,CTDD_polarity.1.residue100.na,-3.61E-05
646,DPC_QY.na,-3.70E-05
587,DPC_NA.na,-3.73E-05
521,DPC_IR.na,-3.74E-05
919,CTDD_normwaalsvolume.2.residue75.na,-3.76E-05
428,DPC_EC.na,-3.77E-05
996,CTDD_solventaccess.3.residue0.na,-3.84E-05
71,CTriad_g2.g4.g1.na,-3.84E-05
395,DPC_CK.na,-3.87E-05
905,CTDD_hydrophobicity_FASG890101.2.residue100.na,-3.88E-05
713,DPC_VH.na,-3.91E-05
434,DPC_EI.na,-3.92E-05
739,DPC_WP.na,-3.92E-05
234,CTriad_g5.g6.g3.na,-3.96E-05
11,CTriad_g1.g2.g4.na,-4.10E-05
670,DPC_SE.na,-4.11E-05
1032,CTDT_charge.Tr1331.na,-4.14E-05
102,CTriad_g3.g1.g4.na,-4.15E-05
136,CTriad_g3.g6.g3.na,-4.39E-05
292,CTriad_g6.g7.g5.na,-4.52E-05
688,DPC_TC.na,-4.66E-05
406,DPC_CY.na,-4.79E-05
645,DPC_QW.na,-4.86E-05
223,CTriad_g5.g4.g6.na,-4.96E-05
140,CTriad_g3.g6.g7.na,-4.97E-05
138,CTriad_g3.g6.g5.na,-5.03E-05
755,DPC_YK.na,-5.10E-05
641,DPC_QR.na,-5.14E-05
939,CTDD_polarity.3.residue75.na,-5.14E-05
466,DPC_FY.na,-5.15E-05
760,DPC_YQ.na,-5.15E-05
204,CTriad_g5.g2.g1.na,-5.19E-05
174,CTriad_g4.g4.g6.na,-5.19E-05
690,DPC_TE.na,-5.26E-05
689,DPC_TD.na,-5.26E-05
624,DPC_PV.na,-5.27E-05
831,CTDD_hydrophobicity_ARGP820101.3.residue0.na,-5.32E-05
742,DPC_WS.na,-5.41E-05
504,DPC_HV.na,-5.43E-05
741,DPC_WR.na,-5.47E-05
46,CTriad_g1.g7.g4.na,-5.58E-05
608,DPC_PC.na,-5.74E-05
816,CTDD_hydrophobicity_PRAM900101.3.residue0.na,-5.76E-05
219,CTriad_g5.g4.g2.na,-5.78E-05
387,DPC_CA.na,-5.88E-05
952,CTDD_polarizability.3.residue25.na,-5.90E-05
376,DPC_AL.na,-5.90E-05
210,CTriad_g5.g2.g7.na,-6.01E-05
488,DPC_HC.na,-6.03E-05
622,DPC_PS.na,-6.09E-05
599,DPC_NP.na,-6.25E-05
277,CTriad_g6.g5.g4.na,-6.31E-05
863,CTDD_hydrophobicity_PONP930101.3.residue50.na,-6.44E-05
34,CTriad_g1.g5.g6.na,-6.50E-05
604,DPC_NV.na,-6.55E-05
306,CTriad_g7.g2.g5.na,-6.63E-05
583,DPC_MT.na,-6.64E-05
878,CTDD_hydrophobicity_CASG920101.3.residue50.na,-6.66E-05
24,CTriad_g1.g4.g3.na,-6.67E-05
311,CTriad_g7.g3.g3.na,-6.71E-05
47,CTriad_g1.g7.g5.na,-6.71E-05
790,CTDC_normwaalsvolume.G3.na,-6.79E-05
43,CTriad_g1.g7.g1.na,-6.84E-05
718,DPC_VN.na,-6.84E-05
893,CTDD_hydrophobicity_ENGD860101.3.residue50.na,-6.86E-05
956,CTDD_charge.1.residue0.na,-6.90E-05
241,CTriad_g5.g7.g3.na,-6.90E-05
811,CTDD_hydrophobicity_PRAM900101.2.residue0.na,-6.90E-05
396,DPC_CL.na,-6.96E-05
559,DPC_LP.na,-6.96E-05
861,CTDD_hydrophobicity_PONP930101.3.residue0.na,-6.98E-05
64,CTriad_g2.g3.g1.na,-6.99E-05
595,DPC_NK.na,-7.03E-05
181,CTriad_g4.g5.g6.na,-7.08E-05
206,CTriad_g5.g2.g3.na,-7.15E-05
151,CTriad_g4.g1.g4.na,-7.18E-05
924,CTDD_normwaalsvolume.3.residue75.na,-7.18E-05
679,DPC_SP.na,-7.21E-05
681,DPC_SR.na,-7.31E-05
106,CTriad_g3.g2.g1.na,-7.43E-05
382,DPC_AS.na,-7.43E-05
202,CTriad_g5.g1.g6.na,-7.65E-05
732,DPC_WG.na,-7.74E-05
712,DPC_VG.na,-7.82E-05
526,DPC_IY.na,-7.82E-05
772,CTDC_hydrophobicity_ARGP820101.G3.na,-7.84E-05
925,CTDD_normwaalsvolume.3.residue100.na,-7.89E-05
871,CTDD_hydrophobicity_CASG920101.2.residue0.na,-8.07E-05
90,CTriad_g2.g6.g6.na,-8.09E-05
443,DPC_ET.na,-8.15E-05
553,DPC_LH.na,-8.22E-05
302,CTriad_g7.g2.g1.na,-8.22E-05
182,CTriad_g4.g5.g7.na,-8.33E-05
461,DPC_FR.na,-8.38E-05
150,CTriad_g4.g1.g3.na,-8.45E-05
448,DPC_FC.na,-8.47E-05
747,DPC_YA.na,-8.55E-05
845,CTDD_hydrophobicity_ZIMJ680101.2.residue100.na,-8.62E-05
438,DPC_EN.na,-8.66E-05
284,CTriad_g6.g6.g4.na,-8.74E-05
815,CTDD_hydrophobicity_PRAM900101.2.residue100.na,-8.76E-05
591,DPC_NF.na,-8.77E-05
855,CTDD_hydrophobicity_PONP930101.1.residue100.na,-8.91E-05
830,CTDD_hydrophobicity_ARGP820101.2.residue100.na,-9.03E-05
188,CTriad_g4.g6.g6.na,-9.11E-05
514,DPC_II.na,-9.17E-05
251,CTriad_g6.g1.g6.na,-9.23E-05
416,DPC_DL.na,-9.23E-05
92,CTriad_g2.g7.g1.na,-9.34E-05
978,CTDD_secondarystruct.2.residue50.na,-9.35E-05
683,DPC_ST.na,-9.38E-05
119,CTriad_g3.g3.g7.na,-9.54E-05
177,CTriad_g4.g5.g2.na,-9.56E-05
503,DPC_HT.na,-9.64E-05
479,DPC_GP.na,-9.66E-05
105,CTriad_g3.g1.g7.na,-9.94E-05
432,DPC_EG.na,-0.000100309
17,CTriad_g1.g3.g3.na,-0.000103243
249,CTriad_g6.g1.g4.na,-0.000103691
237,CTriad_g5.g6.g6.na,-0.000104114
589,DPC_ND.na,-0.000104434
887,CTDD_hydrophobicity_ENGD860101.2.residue25.na,-0.00010505
467,DPC_GA.na,-0.000105896
911,CTDD_normwaalsvolume.1.residue0.na,-0.000107885
317,CTriad_g7.g4.g2.na,-0.000108832
331,CTriad_g7.g6.g2.na,-0.000109227
851,CTDD_hydrophobicity_PONP930101.1.residue0.na,-0.000110713
980,CTDD_secondarystruct.2.residue100.na,-0.00011108
812,CTDD_hydrophobicity_PRAM900101.2.residue25.na,-0.000111156
296,CTriad_g7.g1.g2.na,-0.00011199
73,CTriad_g2.g4.g3.na,-0.000112839
517,DPC_IM.na,-0.000114477
215,CTriad_g5.g3.g5.na,-0.000114719
282,CTriad_g6.g6.g2.na,-0.000115111
695,DPC_TK.na,-0.000115228
173,CTriad_g4.g4.g5.na,-0.000115396
612,DPC_PG.na,-0.000118308
971,CTDD_secondarystruct.1.residue0.na,-0.000118445
126,CTriad_g3.g4.g7.na,-0.000118488
189,CTriad_g4.g6.g7.na,-0.000118849
225,CTriad_g5.g5.g1.na,-0.000119045
716,DPC_VL.na,-0.000119112
615,DPC_PK.na,-0.000119332
838,CTDD_hydrophobicity_ZIMJ680101.1.residue50.na,-0.000119504
87,CTriad_g2.g6.g3.na,-0.000120569
414,DPC_DI.na,-0.000121167
709,DPC_VD.na,-0.000122534
285,CTriad_g6.g6.g5.na,-0.000122562
208,CTriad_g5.g2.g5.na,-0.000123923
37,CTriad_g1.g6.g2.na,-0.000124031
808,CTDD_hydrophobicity_PRAM900101.1.residue50.na,-0.00012516
880,CTDD_hydrophobicity_CASG920101.3.residue100.na,-0.000125464
848,CTDD_hydrophobicity_ZIMJ680101.3.residue50.na,-0.000125567
142,CTriad_g3.g7.g2.na,-0.000125859
435,DPC_EK.na,-0.000127315
976,CTDD_secondarystruct.2.residue0.na,-0.000127904
453,DPC_FH.na,-0.000128934
23,CTriad_g1.g4.g2.na,-0.000129504
949,CTDD_polarizability.2.residue75.na,-0.000130784
439,DPC_EP.na,-0.000130902
520,DPC_IQ.na,-0.000131358
644,DPC_QV.na,-0.000132249
165,CTriad_g4.g3.g4.na,-0.000132291
385,DPC_AW.na,-0.000132431
290,CTriad_g6.g7.g3.na,-0.000132605
200,CTriad_g5.g1.g4.na,-0.000134129
562,DPC_LS.na,-0.000138457
846,CTDD_hydrophobicity_ZIMJ680101.3.residue0.na,-0.000138518
565,DPC_LW.na,-0.000138572
18,CTriad_g1.g3.g4.na,-0.000138822
1013,CTDT_hydrophobicity_CASG920101.Tr1221.na,-0.000139206
828,CTDD_hydrophobicity_ARGP820101.2.residue50.na,-0.000140693
274,CTriad_g6.g5.g1.na,-0.000140745
825,CTDD_hydrophobicity_ARGP820101.1.residue100.na,-0.000142197
109,CTriad_g3.g2.g4.na,-0.000142293
199,CTriad_g5.g1.g3.na,-0.000143118
961,CTDD_charge.2.residue0.na,-0.00014489
558,DPC_LN.na,-0.000145553
601,DPC_NR.na,-0.000147408
964,CTDD_charge.2.residue75.na,-0.000149354
896,CTDD_hydrophobicity_FASG890101.1.residue0.na,-0.00015051
268,CTriad_g6.g4.g2.na,-0.000150606
201,CTriad_g5.g1.g5.na,-0.000152142
850,CTDD_hydrophobicity_ZIMJ680101.3.residue100.na,-0.000153082
975,CTDD_secondarystruct.1.residue100.na,-0.000156063
29,CTriad_g1.g5.g1.na,-0.000159369
6,CTriad_g1.g1.g6.na,-0.000159842
936,CTDD_polarity.3.residue0.na,-0.000163491
826,CTDD_hydrophobicity_ARGP820101.2.residue0.na,-0.000164239
111,CTriad_g3.g2.g6.na,-0.000164436
890,CTDD_hydrophobicity_ENGD860101.2.residue100.na,-0.000165074
1017,CTDT_hydrophobicity_ENGD860101.Tr1331.na,-0.000166477
53,CTriad_g2.g1.g4.na,-0.000168292
929,CTDD_polarity.1.residue75.na,-0.000169382
366,PAAC_Xc2.lambda3.na,-0.000169679
906,CTDD_hydrophobicity_FASG890101.3.residue0.na,-0.000170154
986,CTDD_solventaccess.1.residue0.na,-0.000174663
97,CTriad_g2.g7.g6.na,-0.000174743
990,CTDD_solventaccess.1.residue100.na,-0.000174986
856,CTDD_hydrophobicity_PONP930101.2.residue0.na,-0.000175383
194,CTriad_g4.g7.g5.na,-0.000175762
892,CTDD_hydrophobicity_ENGD860101.3.residue25.na,-0.000176019
88,CTriad_g2.g6.g4.na,-0.000177689
1039,CTDT_solventaccess.Tr2332.na,-0.000178151
149,CTriad_g4.g1.g2.na,-0.000178947
923,CTDD_normwaalsvolume.3.residue50.na,-0.00017936
876,CTDD_hydrophobicity_CASG920101.3.residue0.na,-0.000180001
116,CTriad_g3.g3.g4.na,-0.000183732
758,DPC_YN.na,-0.000184515
619,DPC_PP.na,-0.000188698
207,CTriad_g5.g2.g4.na,-0.000190216
841,CTDD_hydrophobicity_ZIMJ680101.2.residue0.na,-0.000191279
943,CTDD_polarizability.1.residue50.na,-0.000191336
481,DPC_GR.na,-0.000193753
508,DPC_IC.na,-0.000195042
767,CTDC_hydrophobicity_PRAM900101.G1.na,-0.00019531
852,CTDD_hydrophobicity_PONP930101.1.residue25.na,-0.000198378
502,DPC_HS.na,-0.00019921
348,PAAC_Xc1.C.na,-0.000200673
927,CTDD_polarity.1.residue25.na,-0.000201631
524,DPC_IV.na,-0.000203893
9,CTriad_g1.g2.g2.na,-0.00020393
193,CTriad_g4.g7.g4.na,-0.000205414
70,CTriad_g2.g3.g7.na,-0.000206739
1004,CTDT_hydrophobicity_ARGP820101.Tr1221.na,-0.0002086
821,CTDD_hydrophobicity_ARGP820101.1.residue0.na,-0.000210141
1024,CTDT_normwaalsvolume.Tr2332.na,-0.000213114
813,CTDD_hydrophobicity_PRAM900101.2.residue50.na,-0.000213981
419,DPC_DP.na,-0.000215115
101,CTriad_g3.g1.g3.na,-0.000217259
749,DPC_YD.na,-0.0002181
907,CTDD_hydrophobicity_FASG890101.3.residue25.na,-0.000220027
699,DPC_TP.na,-0.000221916
1014,CTDT_hydrophobicity_CASG920101.Tr1331.na,-0.000227147
1003,CTDT_hydrophobicity_PRAM900101.Tr2332.na,-0.000228401
931,CTDD_polarity.2.residue0.na,-0.000230675
783,CTDC_hydrophobicity_ENGD860101.G2.na,-0.000230698
166,CTriad_g4.g3.g5.na,-0.000230906
79,CTriad_g2.g5.g2.na,-0.000233613
915,CTDD_normwaalsvolume.1.residue100.na,-0.00023385
865,CTDD_hydrophobicity_PONP930101.3.residue100.na,-0.000234464
494,DPC_HI.na,-0.000235129
944,CTDD_polarizability.1.residue75.na,-0.000235551
917,CTDD_normwaalsvolume.2.residue25.na,-0.000237502
946,CTDD_polarizability.2.residue0.na,-0.000247088
963,CTDD_charge.2.residue50.na,-0.000247768
178,CTriad_g4.g5.g3.na,-0.000250326
777,CTDC_hydrophobicity_PONP930101.G2.na,-0.000250412
988,CTDD_solventaccess.1.residue50.na,-0.00025569
123,CTriad_g3.g4.g4.na,-0.000262398
803,CTDC_solventaccess.G1.na,-0.000262454
355,PAAC_Xc1.K.na,-0.000270421
895,CTDD_hydrophobicity_ENGD860101.3.residue100.na,-0.000272631
782,CTDC_hydrophobicity_ENGD860101.G1.na,-0.000274259
860,CTDD_hydrophobicity_PONP930101.2.residue100.na,-0.000275811
176,CTriad_g4.g5.g1.na,-0.000276428
80,CTriad_g2.g5.g3.na,-0.000279799
20,CTriad_g1.g3.g6.na,-0.00028281
959,CTDD_charge.1.residue75.na,-0.000294666
132,CTriad_g3.g5.g6.na,-0.000294995
162,CTriad_g4.g3.g1.na,-0.00029578
820,CTDD_hydrophobicity_PRAM900101.3.residue100.na,-0.000295856
864,CTDD_hydrophobicity_PONP930101.3.residue75.na,-0.000295939
557,DPC_LM.na,-0.000302158
1033,CTDT_charge.Tr2332.na,-0.000304279
684,DPC_SV.na,-0.000306956
324,CTriad_g7.g5.g2.na,-0.000309142
694,DPC_TI.na,-0.000309897
867,CTDD_hydrophobicity_CASG920101.1.residue25.na,-0.00031304
868,CTDD_hydrophobicity_CASG920101.1.residue50.na,-0.000313997
398,DPC_CN.na,-0.000315617
972,CTDD_secondarystruct.1.residue25.na,-0.000317123
818,CTDD_hydrophobicity_PRAM900101.3.residue50.na,-0.000319143
998,CTDD_solventaccess.3.residue50.na,-0.000324555
799,CTDC_charge.G3.na,-0.000330168
1000,CTDD_solventaccess.3.residue100.na,-0.000334028
1030,CTDT_polarizability.Tr2332.na,-0.000334062
773,CTDC_hydrophobicity_ZIMJ680101.G1.na,-0.000337296
613,DPC_PH.na,-0.000345251
866,CTDD_hydrophobicity_CASG920101.1.residue0.na,-0.000346929
922,CTDD_normwaalsvolume.3.residue25.na,-0.000354676
984,CTDD_secondarystruct.3.residue75.na,-0.00036024
810,CTDD_hydrophobicity_PRAM900101.1.residue100.na,-0.000370441
935,CTDD_polarity.2.residue100.na,-0.000371139
859,CTDD_hydrophobicity_PONP930101.2.residue75.na,-0.000376496
788,CTDC_normwaalsvolume.G1.na,-0.000377477
981,CTDD_secondarystruct.3.residue0.na,-0.000381398
347,PAAC_Xc1.D.na,-0.00038788
920,CTDD_normwaalsvolume.2.residue100.na,-0.000390903
985,CTDD_secondarystruct.3.residue100.na,-0.000391626
519,DPC_IP.na,-0.000395786
509,DPC_ID.na,-0.000396897
862,CTDD_hydrophobicity_PONP930101.3.residue25.na,-0.00040441
894,CTDD_hydrophobicity_ENGD860101.3.residue75.na,-0.000411292
4,CTriad_g1.g1.g4.na,-0.000414358
1023,CTDT_normwaalsvolume.Tr1331.na,-0.000418989
966,CTDD_charge.3.residue0.na,-0.000429341
965,CTDD_charge.2.residue100.na,-0.000444183
351,PAAC_Xc1.G.na,-0.000448248
814,CTDD_hydrophobicity_PRAM900101.2.residue75.na,-0.000450632
580,DPC_MQ.na,-0.000457844
857,CTDD_hydrophobicity_PONP930101.2.residue25.na,-0.00047161
910,CTDD_hydrophobicity_FASG890101.3.residue100.na,-0.000473634
1025,CTDT_polarity.Tr1221.na,-0.000474399
933,CTDD_polarity.2.residue50.na,-0.000477882
942,CTDD_polarizability.1.residue25.na,-0.00048407
947,CTDD_polarizability.2.residue25.na,-0.000489191
672,DPC_SG.na,-0.000495198
888,CTDD_hydrophobicity_ENGD860101.2.residue50.na,-0.00052638
899,CTDD_hydrophobicity_FASG890101.1.residue75.na,-0.000536345
83,CTriad_g2.g5.g6.na,-0.000547978
913,CTDD_normwaalsvolume.1.residue50.na,-0.000554353
822,CTDD_hydrophobicity_ARGP820101.1.residue25.na,-0.000555688
858,CTDD_hydrophobicity_PONP930101.2.residue50.na,-0.000558384
775,CTDC_hydrophobicity_ZIMJ680101.G3.na,-0.00056736
793,CTDC_polarity.G3.na,-0.000573182
817,CTDD_hydrophobicity_PRAM900101.3.residue25.na,-0.000587894
995,CTDD_solventaccess.2.residue100.na,-0.000591541
979,CTDD_secondarystruct.2.residue75.na,-0.000595111
908,CTDD_hydrophobicity_FASG890101.3.residue50.na,-0.000612227
359,PAAC_Xc1.S.na,-0.000617926
823,CTDD_hydrophobicity_ARGP820101.1.residue50.na,-0.000620393
785,CTDC_hydrophobicity_FASG890101.G1.na,-0.000626501
969,CTDD_charge.3.residue75.na,-0.000627109
999,CTDD_solventaccess.3.residue75.na,-0.000635103
993,CTDD_solventaccess.2.residue50.na,-0.000636718
875,CTDD_hydrophobicity_CASG920101.2.residue100.na,-0.000642771
938,CTDD_polarity.3.residue50.na,-0.000664958
953,CTDD_polarizability.3.residue50.na,-0.000673532
832,CTDD_hydrophobicity_ARGP820101.3.residue25.na,-0.00068669
800,CTDC_secondarystruct.G1.na,-0.000691202
960,CTDD_charge.1.residue100.na,-0.000719538
1015,CTDT_hydrophobicity_CASG920101.Tr2332.na,-0.000721563
932,CTDD_polarity.2.residue25.na,-0.000721651
874,CTDD_hydrophobicity_CASG920101.2.residue75.na,-0.000725645
968,CTDD_charge.3.residue50.na,-0.000728523
885,CTDD_hydrophobicity_ENGD860101.1.residue100.na,-0.000748646
837,CTDD_hydrophobicity_ZIMJ680101.1.residue25.na,-0.000752774
247,CTriad_g6.g1.g2.na,-0.000760848
399,DPC_CP.na,-0.000762046
1022,CTDT_normwaalsvolume.Tr1221.na,-0.000762588
1027,CTDT_polarity.Tr2332.na,-0.000769892
902,CTDD_hydrophobicity_FASG890101.2.residue25.na,-0.000770622
829,CTDD_hydrophobicity_ARGP820101.2.residue75.na,-0.000781054
363,PAAC_Xc1.V.na,-0.000784092
365,PAAC_Xc2.lambda2.na,-0.000785568
909,CTDD_hydrophobicity_FASG890101.3.residue75.na,-0.000786111
843,CTDD_hydrophobicity_ZIMJ680101.2.residue50.na,-0.000786379
849,CTDD_hydrophobicity_ZIMJ680101.3.residue75.na,-0.000792731
903,CTDD_hydrophobicity_FASG890101.2.residue50.na,-0.000795423
1036,CTDT_secondarystruct.Tr2332.na,-0.000802714
912,CTDD_normwaalsvolume.1.residue25.na,-0.000808349
847,CTDD_hydrophobicity_ZIMJ680101.3.residue25.na,-0.000812207
827,CTDD_hydrophobicity_ARGP820101.2.residue25.na,-0.000821606
214,CTriad_g5.g3.g4.na,-0.00083801
1028,CTDT_polarizability.Tr1221.na,-0.000877143
1019,CTDT_hydrophobicity_FASG890101.Tr1221.na,-0.000915887
295,CTriad_g7.g1.g1.na,-0.000929887
356,PAAC_Xc1.M.na,-0.000933151
1035,CTDT_secondarystruct.Tr1331.na,-0.000948482
957,CTDD_charge.1.residue25.na,-0.000957951
883,CTDD_hydrophobicity_ENGD860101.1.residue50.na,-0.000977731
970,CTDD_charge.3.residue100.na,-0.001015679
1009,CTDT_hydrophobicity_ZIMJ680101.Tr2332.na,-0.001018591
42,CTriad_g1.g6.g7.na,-0.001129524
51,CTriad_g2.g1.g2.na,-0.001167999
989,CTDD_solventaccess.1.residue75.na,-0.00121822
1034,CTDT_secondarystruct.Tr1221.na,-0.001381592
364,PAAC_Xc2.lambda1.na,-0.001385817
8,CTriad_g1.g2.g1.na,-0.001540645
1031,CTDT_charge.Tr1221.na,-0.001592995
974,CTDD_secondarystruct.1.residue75.na,-0.001668423
750,DPC_YE.na,-0.001897558
360,PAAC_Xc1.T.na,-0.001979637
882,CTDD_hydrophobicity_ENGD860101.1.residue25.na,-0.002010086
807,CTDD_hydrophobicity_PRAM900101.1.residue25.na,-0.002165386
904,CTDD_hydrophobicity_FASG890101.2.residue75.na,-0.002296077
992,CTDD_solventaccess.2.residue25.na,-0.002309444
1021,CTDT_hydrophobicity_FASG890101.Tr2332.na,-0.002309861
983,CTDD_secondarystruct.3.residue50.na,-0.0025425
937,CTDD_polarity.3.residue25.na,-0.002695798